market,symbol,name,date,open,high,low,close,volume,source,updated_at
A股,TEST013,电力公用M,2025-08-22,9.56,9.57,9.52,9.55,1229929,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-08-25,9.54,9.55,9.32,9.33,1106330,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-08-26,9.36,9.38,9.31,9.34,1062120,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-08-27,9.36,9.4,9.36,9.39,1868316,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-08-28,9.39,9.46,9.34,9.44,1632613,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-08-29,9.45,9.5,9.44,9.47,1798780,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-09-01,9.45,9.53,9.45,9.53,1732357,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-09-02,9.51,9.53,9.48,9.52,1751025,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-09-03,9.55,9.57,9.4,9.42,1335532,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-09-04,9.42,9.42,9.21,9.22,1237408,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-09-05,9.16,9.42,9.15,9.41,1266221,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-09-08,9.39,9.46,9.35,9.46,924217,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-09-09,9.39,9.45,9.36,9.36,1472380,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-09-10,9.33,9.5,9.32,9.49,1681266,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-09-11,9.45,9.54,9.41,9.51,1612537,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-09-12,9.5,9.51,9.38,9.39,1077783,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-09-15,9.36,9.47,9.36,9.46,1682069,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-09-16,9.48,9.52,9.47,9.52,1742319,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-09-17,9.5,9.67,9.47,9.65,1769099,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-09-18,9.7,9.77,9.69,9.75,1890960,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-09-19,9.77,9.85,9.74,9.83,1041268,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-09-22,9.81,9.97,9.81,9.93,1978713,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-09-23,9.94,10.06,9.93,10.05,1486374,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-09-24,10.05,10.06,9.97,10.01,925800,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-09-25,9.99,10.04,9.98,10.03,894662,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-09-26,9.99,10.19,9.95,10.17,1602528,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-09-29,10.13,10.16,10.06,10.15,1338603,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-09-30,10.16,10.26,10.14,10.26,1845434,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-10-01,10.26,10.29,10.02,10.03,1683953,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-10-02,10.08,10.18,10.07,10.16,947244,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-10-03,10.16,10.21,10.15,10.16,1813503,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-10-06,10.2,10.21,10.18,10.2,925210,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-10-07,10.2,10.36,10.19,10.33,1402865,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-10-08,10.35,10.35,10.32,10.33,1008802,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-10-09,10.26,10.27,10.14,10.15,1236641,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-10-10,10.23,10.3,10.21,10.29,1672151,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-10-13,10.28,10.28,10.21,10.21,976131,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-10-14,10.17,10.17,10.15,10.16,1976566,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-10-15,10.16,10.17,10.13,10.14,1732497,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-10-16,10.13,10.14,10.07,10.09,1907938,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-10-17,10.08,10.16,10.06,10.15,1748059,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-10-20,10.17,10.17,10.02,10.02,1507283,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-10-21,10.03,10.17,10.02,10.12,1226093,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-10-22,10.1,10.22,10.09,10.2,1453788,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-10-23,10.2,10.23,10.16,10.22,1814040,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-10-24,10.22,10.24,10.09,10.1,1438015,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-10-27,10.03,10.11,9.99,10.1,1947992,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-10-28,10.1,10.11,10.02,10.04,860436,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-10-29,10.05,10.07,10.0,10.04,888720,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-10-30,10.08,10.11,10.01,10.01,1598887,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-10-31,10.02,10.02,9.94,9.94,1688041,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-11-03,9.9,10.02,9.89,10.01,1082558,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-11-04,10.0,10.01,9.85,9.87,1301128,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-11-05,9.85,9.92,9.84,9.9,1304761,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-11-06,9.9,9.91,9.74,9.74,1106257,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-11-07,9.77,9.78,9.75,9.76,1876412,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-11-10,9.76,9.81,9.76,9.78,1405789,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-11-11,9.8,9.81,9.8,9.81,921855,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-11-12,9.77,9.77,9.72,9.74,1662981,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-11-13,9.8,9.83,9.66,9.68,1736369,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-11-14,9.62,9.82,9.6,9.82,904365,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-11-17,9.81,9.85,9.67,9.69,1022264,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-11-18,9.68,9.7,9.68,9.69,1052236,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-11-19,9.67,9.81,9.67,9.81,1164327,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-11-20,9.84,9.84,9.71,9.72,1387862,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-11-21,9.75,9.77,9.61,9.65,1841846,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-11-24,9.65,9.74,9.62,9.72,1152084,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-11-25,9.73,9.73,9.53,9.54,1493479,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-11-26,9.51,9.66,9.49,9.65,1116622,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-11-27,9.62,9.66,9.61,9.65,998481,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-11-28,9.69,9.71,9.61,9.63,1202173,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-12-01,9.6,9.65,9.57,9.59,1434277,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-12-02,9.61,9.62,9.5,9.54,1276705,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-12-03,9.54,9.64,9.54,9.63,834760,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-12-04,9.63,9.67,9.53,9.56,1773208,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-12-05,9.54,9.69,9.5,9.68,1733290,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-12-08,9.67,9.67,9.6,9.62,1593906,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-12-09,9.62,9.74,9.6,9.71,1992807,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-12-10,9.69,9.71,9.58,9.59,1524787,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-12-11,9.63,9.67,9.63,9.67,1295832,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-12-12,9.66,9.68,9.65,9.67,1380138,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-12-15,9.66,9.87,9.62,9.86,1267214,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-12-16,9.88,9.9,9.82,9.84,1615349,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-12-17,9.89,9.93,9.87,9.87,1652374,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-12-18,9.89,10.04,9.88,10.04,1622813,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST013,电力公用M,2025-12-19,10.07,10.13,10.06,10.12,1535713,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-01-02,16.11,16.26,16.1,16.25,1293744,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-01-03,16.32,16.33,15.96,15.98,956699,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-01-06,16.09,16.62,16.07,16.54,1627552,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-01-07,16.53,17.09,16.52,16.92,1424049,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-01-08,17.14,17.36,16.63,16.76,1400153,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-01-09,16.74,17.17,16.73,17.01,1521732,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-01-10,17.01,17.23,16.95,17.23,1434369,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-01-13,17.08,17.16,17.0,17.05,1853398,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-01-14,17.18,17.27,17.16,17.25,1588132,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-01-15,17.29,17.38,16.91,16.98,1260326,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-01-16,17.07,17.42,17.06,17.4,816300,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-01-17,17.2,17.29,16.99,17.05,1750111,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-01-20,16.9,16.94,16.11,16.17,1932710,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-01-21,16.1,17.22,16.08,17.08,839003,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-01-22,17.1,17.18,16.8,16.9,1252639,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-01-23,17.11,17.5,17.03,17.46,1995210,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-01-24,17.26,18.14,17.18,18.13,1986178,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-01-27,18.08,18.52,18.03,18.46,894798,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-01-28,18.56,19.52,18.52,19.46,1784620,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-01-29,19.36,19.63,19.21,19.6,1384903,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-01-30,19.53,19.58,18.34,18.35,1920504,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-01-31,18.4,18.46,18.19,18.21,1053994,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-02-03,18.13,18.63,18.01,18.59,889300,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-02-04,18.71,18.74,18.11,18.17,1173228,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-02-05,17.99,18.01,17.76,17.79,1045861,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-02-06,17.66,18.37,17.58,18.36,1988538,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-02-07,18.36,18.63,18.28,18.62,1807187,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-02-10,18.51,19.7,18.51,19.65,1778717,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-02-11,19.75,19.76,19.65,19.76,1578993,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-02-12,19.89,20.35,19.88,20.26,1411220,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-02-13,20.15,20.21,19.89,19.98,850376,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-02-14,19.98,20.95,19.82,20.92,902719,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-02-17,20.77,20.9,20.25,20.45,1991248,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-02-18,20.37,20.39,20.35,20.36,1071196,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-02-19,20.45,20.45,19.64,19.68,1492686,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-02-20,19.6,19.68,18.51,18.67,1598155,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-02-21,18.78,18.82,18.34,18.37,821878,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-02-24,18.29,18.59,18.22,18.47,1882626,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-02-25,18.27,18.35,17.85,17.96,1191513,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-02-26,17.97,18.03,17.37,17.4,1698009,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-02-27,17.37,18.1,17.3,17.98,1171056,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-02-28,17.78,17.91,17.75,17.84,991066,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-03-03,17.79,18.48,17.78,18.34,1605324,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-03-04,18.52,18.67,17.89,17.94,1146580,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-03-05,17.88,17.93,17.66,17.68,1232068,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-03-06,17.66,17.67,17.26,17.35,1480556,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-03-07,17.52,17.67,17.34,17.4,1031770,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-03-10,17.32,17.46,17.22,17.35,1243898,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-03-11,17.45,17.58,17.31,17.38,966303,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-03-12,17.44,17.83,17.4,17.75,1320647,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-03-13,17.9,17.92,17.21,17.33,1857875,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-03-14,17.3,17.57,17.25,17.56,1831415,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-03-17,17.56,17.66,16.66,16.77,1387707,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-03-18,16.73,17.02,16.62,16.93,1919213,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-03-19,16.83,17.22,16.65,17.14,1131142,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-03-20,17.15,17.29,17.03,17.21,1933766,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-03-21,17.15,17.97,17.09,17.93,1750639,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-03-24,17.75,18.15,17.62,18.04,1566220,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-03-25,18.03,18.19,17.89,17.92,1973394,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-03-26,18.06,18.17,17.39,17.52,1721509,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-03-27,17.47,17.86,17.46,17.82,1331370,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-03-28,17.68,17.94,17.64,17.89,824250,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-03-31,17.96,18.02,17.43,17.55,827268,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-04-01,17.5,18.22,17.43,18.14,1775359,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-04-02,18.2,18.88,18.05,18.81,1822322,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-04-03,18.44,18.93,18.33,18.82,1278062,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-04-04,18.85,18.92,18.58,18.78,813765,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-04-07,18.9,18.93,18.77,18.79,1726077,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-04-08,18.81,18.88,18.12,18.26,1034003,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-04-09,18.43,18.76,18.28,18.7,1979067,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-04-10,18.75,18.77,18.68,18.7,1641529,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-04-11,18.87,19.14,18.84,19.1,1104583,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-04-14,18.95,19.0,18.41,18.49,1204563,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-04-15,18.46,19.16,18.39,18.96,1373325,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-04-16,18.77,19.01,18.74,18.88,1230411,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-04-17,18.94,19.46,18.94,19.3,1233048,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-04-18,19.31,19.81,19.21,19.74,1224577,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-04-21,20.01,20.24,20.01,20.1,1093697,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-04-22,20.16,20.25,19.79,19.91,1725938,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-04-23,19.8,19.82,19.66,19.76,1438080,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-04-24,19.67,19.81,19.59,19.76,896485,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-04-25,19.58,19.65,19.43,19.51,1461450,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-04-28,19.46,19.56,18.6,18.69,805357,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-04-29,18.58,19.0,18.56,18.92,1527658,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-04-30,19.12,19.57,19.02,19.5,976686,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-05-01,19.76,20.08,19.74,19.92,1646437,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-05-02,20.05,20.6,19.91,20.42,836515,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-05-05,20.39,20.82,20.29,20.74,908984,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-05-06,21.04,21.22,20.82,21.13,1374116,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-05-07,21.24,22.15,21.22,22.12,1109445,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-05-08,22.16,22.81,22.0,22.49,1173932,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-05-09,22.43,22.66,22.32,22.54,1269448,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-05-12,22.67,22.73,21.92,21.95,1058808,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-05-13,21.87,22.7,21.77,22.66,1017678,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-05-14,22.69,22.93,21.92,21.94,1371472,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-05-15,22.01,22.54,21.88,22.53,1155460,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-05-16,22.73,23.03,22.73,22.93,1838004,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-05-19,22.84,22.88,22.2,22.28,813282,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-05-20,22.19,22.35,21.14,21.22,1161240,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-05-21,21.44,22.25,21.43,22.2,965346,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-05-22,22.35,22.85,22.26,22.82,1442780,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-05-23,22.9,22.98,22.32,22.4,1197605,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-05-26,22.45,22.59,21.8,21.81,1333810,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-05-27,21.71,21.93,21.61,21.91,1107748,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST014,有色金属N,2025-05-28,21.92,22.57,21.72,22.52,1694555,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
